epoch:0  loss:2.3027374744415283  
epoch:1  loss:2.3025918006896973  
epoch:2  loss:2.3024990558624268  
epoch:3  loss:2.302422285079956  
epoch:4  loss:2.30234432220459  
epoch:5  loss:2.3022382259368896  
epoch:6  loss:2.3020687103271484  
epoch:7  loss:2.3017830848693848  
epoch:8  loss:2.3011767864227295  
epoch:9  loss:2.2994227409362793  
epoch:10  loss:2.2868235111236572  
epoch:11  loss:2.213473081588745  
epoch:12  loss:2.1221086978912354  
epoch:13  loss:2.028506278991699  
epoch:14  loss:1.9963642358779907  
epoch:15  loss:1.9374781847000122  
epoch:16  loss:1.900038480758667  
epoch:17  loss:1.8548110723495483  
epoch:18  loss:1.7816534042358398  
epoch:19  loss:1.7503349781036377  
epoch:20  loss:1.6630756855010986  
epoch:21  loss:1.6489561796188354  
epoch:22  loss:1.6456544399261475  
epoch:23  loss:1.6086947917938232  
epoch:24  loss:1.5693609714508057  
epoch:25  loss:1.5566946268081665  
epoch:26  loss:1.5374789237976074  
epoch:27  loss:1.5453317165374756  
epoch:28  loss:1.4843132495880127  
epoch:29  loss:1.5033077001571655  
epoch:30  loss:1.4485660791397095  
epoch:31  loss:1.42861008644104  
epoch:32  loss:1.3903770446777344  
epoch:33  loss:1.4095816612243652  
epoch:34  loss:1.3683792352676392  
epoch:35  loss:1.346073031425476  
epoch:36  loss:1.3663859367370605  
epoch:37  loss:1.349961280822754  
epoch:38  loss:1.3467276096343994  
epoch:39  loss:1.2896935939788818  
epoch:40  loss:1.3615220785140991  
epoch:41  loss:1.3005322217941284  
epoch:42  loss:1.2932170629501343  
epoch:43  loss:1.303412675857544  
epoch:44  loss:1.237002968788147  
epoch:45  loss:1.2363228797912598  
epoch:46  loss:1.2122814655303955  
epoch:47  loss:1.215904712677002  
epoch:48  loss:1.2128989696502686  
epoch:49  loss:1.2383623123168945  
epoch:50  loss:1.2041341066360474  
epoch:51  loss:1.1740986108779907  
epoch:52  loss:1.1612510681152344  
epoch:53  loss:1.1340293884277344  
