epoch:0  loss:2.3032448291778564  
epoch:1  loss:2.303128719329834  
epoch:2  loss:nan  
epoch:3  loss:2.3029143810272217  
epoch:4  loss:2.302968740463257  
epoch:5  loss:2.3032031059265137  
epoch:6  loss:2.3030447959899902  
epoch:7  loss:2.3031623363494873  
epoch:8  loss:2.3031768798828125  
epoch:9  loss:2.3030354976654053  
epoch:10  loss:2.3024933338165283  
epoch:11  loss:2.3031466007232666  
epoch:12  loss:2.302738904953003  
epoch:13  loss:2.3029282093048096  
epoch:14  loss:2.3026909828186035  
epoch:15  loss:2.301624298095703  
epoch:16  loss:2.3008062839508057  
epoch:17  loss:2.2997231483459473  
epoch:18  loss:2.295668840408325  
epoch:19  loss:2.2748191356658936  
epoch:20  loss:2.264962911605835  
epoch:21  loss:2.6187076568603516  
epoch:22  loss:7.606861114501953  
epoch:23  loss:7.60944938659668  
epoch:24  loss:2.355865716934204  
epoch:25  loss:2.3106672763824463  
epoch:26  loss:2.932398796081543  
epoch:27  loss:2.1024138927459717  
epoch:28  loss:5.854136943817139  
epoch:29  loss:2.4176018238067627  
epoch:30  loss:2.4306230545043945  
epoch:31  loss:2.110386610031128  
epoch:32  loss:2.4507269859313965  
epoch:33  loss:1.9523855447769165  
epoch:34  loss:2.7508771419525146  
epoch:35  loss:2.2169034481048584  
epoch:36  loss:1.990193486213684  
epoch:37  loss:2.1230058670043945  
epoch:38  loss:2.312880516052246  
epoch:39  loss:2.650172710418701  
epoch:40  loss:1.9165682792663574  
epoch:41  loss:2.314401865005493  
epoch:42  loss:2.0746145248413086  
epoch:43  loss:2.894529342651367  
epoch:44  loss:2.010200023651123  
epoch:45  loss:1.931767225265503  
epoch:46  loss:1.9739793539047241  
epoch:47  loss:2.5308921337127686  
epoch:48  loss:1.9852614402770996  
epoch:49  loss:5.1699066162109375  
epoch:50  loss:1.7319334745407104  
epoch:51  loss:1.8144710063934326  
epoch:52  loss:1.9871978759765625  
epoch:53  loss:2.4770517349243164  
epoch:54  loss:1.9718670845031738  
epoch:55  loss:1.987665057182312  
epoch:56  loss:2.1413440704345703  
epoch:57  loss:1.9360920190811157  
epoch:58  loss:nan  
epoch:59  loss:5.2566237449646  
epoch:60  loss:1.6574493646621704  
epoch:61  loss:4.149636745452881  
epoch:62  loss:1.6661021709442139  
epoch:63  loss:1.9038985967636108  
epoch:64  loss:2.3192412853240967  
epoch:65  loss:1.8185327053070068  
epoch:66  loss:1.8265254497528076  
epoch:67  loss:3.0096142292022705  
epoch:68  loss:1.5731638669967651  
epoch:69  loss:1.8618124723434448  
epoch:70  loss:1.5985724925994873  
epoch:71  loss:1.7370549440383911  
epoch:72  loss:1.6655398607254028  
epoch:73  loss:2.877243995666504  
epoch:74  loss:1.9402316808700562  
epoch:75  loss:2.8700788021087646  
epoch:76  loss:1.4352461099624634  
epoch:77  loss:1.8319507837295532  
epoch:78  loss:1.593779444694519  
epoch:79  loss:4.216608047485352  
epoch:80  loss:2.4065749645233154  
epoch:81  loss:1.9029438495635986  
epoch:82  loss:4.95236873626709  
epoch:83  loss:1.783353567123413  
epoch:84  loss:2.1925995349884033  
epoch:85  loss:1.9885324239730835  
epoch:86  loss:2.065200090408325  
epoch:87  loss:2.2596631050109863  
epoch:88  loss:1.7727296352386475  
epoch:89  loss:5.083375930786133  
epoch:90  loss:3.7218260765075684  
epoch:91  loss:1.445412278175354  
epoch:92  loss:1.6112854480743408  
